"","Organisation","Indv","StartDate","EndDate","FedStart","FedEnd","Year","YearsExp"
"43693","National Academy of Sciences (NAS) (USA)","Doctor Roger Walton Ferguson Jr",2013,2013,1997,1999,1999,0
"43710","National Academy of Sciences (NAS) (USA)","Doctor Roger Walton Ferguson Jr",2013,2013,1999,2001,1999,0
"43711","National Academy of Sciences (NAS) (USA)","Doctor Roger Walton Ferguson Jr",2013,2013,1999,2001,2000,0
"43712","National Academy of Sciences (NAS) (USA)","Doctor Roger Walton Ferguson Jr",2013,2013,1999,2001,2001,0
"43729","National Academy of Sciences (NAS) (USA)","Doctor Roger Walton Ferguson Jr",2013,2013,2001,2006,2001,0
"43730","National Academy of Sciences (NAS) (USA)","Doctor Roger Walton Ferguson Jr",2013,2013,2001,2006,2002,0
"43731","National Academy of Sciences (NAS) (USA)","Doctor Roger Walton Ferguson Jr",2013,2013,2001,2006,2003,0
"43732","National Academy of Sciences (NAS) (USA)","Doctor Roger Walton Ferguson Jr",2013,2013,2001,2006,2004,0
"43733","National Academy of Sciences (NAS) (USA)","Doctor Roger Walton Ferguson Jr",2013,2013,2001,2006,2005,0
"43734","National Academy of Sciences (NAS) (USA)","Doctor Roger Walton Ferguson Jr",2013,2013,2001,2006,2006,0
"43759","National Advisory Commission on Intergovernmental Relations","Professor, Dr Alice Mitchell Rivlin",1961,1962,1996,1999,1997,1
"43760","National Advisory Commission on Intergovernmental Relations","Professor, Dr Alice Mitchell Rivlin",1961,1962,1996,1999,1998,1
"43761","National Advisory Commission on Intergovernmental Relations","Professor, Dr Alice Mitchell Rivlin",1961,1962,1996,1999,1999,1
"43810","National Association for Business Economics (NABE)","Doctor Laurence H Meyer",2013,2013,1996,2002,1997,0
"43811","National Association for Business Economics (NABE)","Doctor Laurence H Meyer",2013,2013,1996,2002,1998,0
"43812","National Association for Business Economics (NABE)","Doctor Laurence H Meyer",2013,2013,1996,2002,1999,0
"43813","National Association for Business Economics (NABE)","Doctor Laurence H Meyer",2013,2013,1996,2002,2000,0
"43814","National Association for Business Economics (NABE)","Doctor Laurence H Meyer",2013,2013,1996,2002,2001,0
"43815","National Association for Business Economics (NABE)","Doctor Laurence H Meyer",2013,2013,1996,2002,2002,0
"43832","National Association for Business Economics (NABE)","Professor, Dr Martin (Marty) Stuart Feldstein",1980,2013,2002,2003,2002,22
"43833","National Association for Business Economics (NABE)","Professor, Dr Martin (Marty) Stuart Feldstein",1980,2013,2002,2003,2003,23
"43887","National Association of Independent Colleges and Universities (NAICU)","Doctor John Edward Sexton",2013,2013,2006,2006,2006,0
"43921","National Association of Securities Dealers (NASD) (USA)","Doctor John Edward Sexton",1996,1998,2006,2006,2006,2
"43938","National Association of Securities Dealers (NASD) (USA)","Doctor John Edward Sexton",2000,2002,2006,2006,2006,2
"44032","NATIONAL BANK OF GREECE SA","Doctor Plutarchos K Sakellaris",2004,2008,1998,1999,1998,0
"44033","NATIONAL BANK OF GREECE SA","Doctor Plutarchos K Sakellaris",2004,2008,1998,1999,1999,0
"44050","NATIONAL BANK OF GREECE SA","Doctor Plutarchos K Sakellaris",2004,2008,1999,2000,1999,0
"44051","NATIONAL BANK OF GREECE SA","Doctor Plutarchos K Sakellaris",2004,2008,1999,2000,2000,0
"44660","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Doctor Janet Louise Yellen",1999,2000,1994,1997,1997,0
"44677","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Charles R Nelson",1982,1993,1990,2004,1997,11
"44678","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Charles R Nelson",1982,1993,1990,2004,1998,11
"44679","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Charles R Nelson",1982,1993,1990,2004,1999,11
"44680","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Charles R Nelson",1982,1993,1990,2004,2000,11
"44681","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Charles R Nelson",1982,1993,1990,2004,2001,11
"44682","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Charles R Nelson",1982,1993,1990,2004,2002,11
"44683","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Charles R Nelson",1982,1993,1990,2004,2003,11
"44684","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Charles R Nelson",1982,1993,1990,2004,2004,11
"44705","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Lisa M Lynch",1993,2013,2008,2009,2008,15
"44706","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Lisa M Lynch",1993,2013,2008,2009,2009,16
"44813","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Doctor Laurence H Meyer",2013,2013,1996,2002,1997,0
"44814","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Doctor Laurence H Meyer",2013,2013,1996,2002,1998,0
"44815","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Doctor Laurence H Meyer",2013,2013,1996,2002,1999,0
"44816","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Doctor Laurence H Meyer",2013,2013,1996,2002,2000,0
"44817","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Doctor Laurence H Meyer",2013,2013,1996,2002,2001,0
"44818","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Doctor Laurence H Meyer",2013,2013,1996,2002,2002,0
"44835","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",1984,2008,2002,2003,2002,18
"44836","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",1984,2008,2002,2003,2003,19
"44852","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",2008,2009,2002,2003,2002,0
"44853","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",2008,2009,2002,2003,2003,0
"44869","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",1977,1982,2002,2003,2002,5
"44870","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",1977,1982,2002,2003,2003,5
"44886","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",1982,1984,2002,2003,2002,2
"44887","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",1982,1984,2002,2003,2003,2
"44903","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",2013,2013,2002,2003,2002,0
"44904","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",2013,2013,2002,2003,2003,0
"44928","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Doctor Janet Louise Yellen",1999,2000,2010,2013,2010,1
"44929","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Doctor Janet Louise Yellen",1999,2000,2010,2013,2011,1
"44930","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Doctor Janet Louise Yellen",1999,2000,2010,2013,2012,1
"44931","National Bureau of Economic Research (NBER) (USA) (NBER) (USA)","Doctor Janet Louise Yellen",1999,2000,2010,2013,2013,1
"45102","National Commission on Fiscal Responsibility and Reform","Professor, Dr Alice Mitchell Rivlin",2010,2013,1996,1999,1997,0
"45103","National Commission on Fiscal Responsibility and Reform","Professor, Dr Alice Mitchell Rivlin",2010,2013,1996,1999,1998,0
"45104","National Commission on Fiscal Responsibility and Reform","Professor, Dr Alice Mitchell Rivlin",2010,2013,1996,1999,1999,0
"45119","National Commission on Social Security Reform (NCSSR)","Doctor Alan Greenspan",1981,1983,1987,2006,1997,2
"45120","National Commission on Social Security Reform (NCSSR)","Doctor Alan Greenspan",1981,1983,1987,2006,1998,2
"45121","National Commission on Social Security Reform (NCSSR)","Doctor Alan Greenspan",1981,1983,1987,2006,1999,2
"45122","National Commission on Social Security Reform (NCSSR)","Doctor Alan Greenspan",1981,1983,1987,2006,2000,2
"45123","National Commission on Social Security Reform (NCSSR)","Doctor Alan Greenspan",1981,1983,1987,2006,2001,2
"45124","National Commission on Social Security Reform (NCSSR)","Doctor Alan Greenspan",1981,1983,1987,2006,2002,2
"45125","National Commission on Social Security Reform (NCSSR)","Doctor Alan Greenspan",1981,1983,1987,2006,2003,2
"45126","National Commission on Social Security Reform (NCSSR)","Doctor Alan Greenspan",1981,1983,1987,2006,2004,2
"45127","National Commission on Social Security Reform (NCSSR)","Doctor Alan Greenspan",1981,1983,1987,2006,2005,2
"45128","National Commission on Social Security Reform (NCSSR)","Doctor Alan Greenspan",1981,1983,1987,2006,2006,2
"45141","National Committee on US-China Relations (NCUSCR)","Professor, Dr Martin (Marty) Stuart Feldstein",2001,2013,2002,2003,2002,1
"45142","National Committee on US-China Relations (NCUSCR)","Professor, Dr Martin (Marty) Stuart Feldstein",2001,2013,2002,2003,2003,2
"45357","National Futures Association (NFA)","Professor, Dr Susan M Phillips",2013,2013,1991,1998,1997,0
"45358","National Futures Association (NFA)","Professor, Dr Susan M Phillips",2013,2013,1991,1998,1998,0
"45402","National Research Council (NRC) (USA)","Professor, Dr Lisa M Lynch",2002,2013,2008,2009,2008,6
"45403","National Research Council (NRC) (USA)","Professor, Dr Lisa M Lynch",2002,2013,2008,2009,2009,7
"45765","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1967,1971,1994,1997,1997,4
"45782","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1977,1978,1994,1997,1997,1
"45799","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1984,1988,1994,1997,1997,4
"45816","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1991,1992,1994,1997,1997,1
"45833","National Science Foundation (NSF) (USA)","Charles R Nelson",1982,1983,1990,2004,1997,1
"45834","National Science Foundation (NSF) (USA)","Charles R Nelson",1982,1983,1990,2004,1998,1
"45835","National Science Foundation (NSF) (USA)","Charles R Nelson",1982,1983,1990,2004,1999,1
"45836","National Science Foundation (NSF) (USA)","Charles R Nelson",1982,1983,1990,2004,2000,1
"45837","National Science Foundation (NSF) (USA)","Charles R Nelson",1982,1983,1990,2004,2001,1
"45838","National Science Foundation (NSF) (USA)","Charles R Nelson",1982,1983,1990,2004,2002,1
"45839","National Science Foundation (NSF) (USA)","Charles R Nelson",1982,1983,1990,2004,2003,1
"45840","National Science Foundation (NSF) (USA)","Charles R Nelson",1982,1983,1990,2004,2004,1
"45855","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2002,2005,2002,0
"45856","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2002,2005,2003,0
"45857","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2002,2005,2004,0
"45858","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2002,2005,2005,0
"45878","National Science Foundation (NSF) (USA)","Professor, Dr Lisa M Lynch",1999,2002,2008,2009,2008,3
"45879","National Science Foundation (NSF) (USA)","Professor, Dr Lisa M Lynch",1999,2002,2008,2009,2009,3
"45906","National Science Foundation (NSF) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",1974,1975,2002,2003,2002,1
"45907","National Science Foundation (NSF) (USA)","Professor, Dr Martin (Marty) Stuart Feldstein",1974,1975,2002,2003,2003,1
"45927","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2006,2013,2006,0
"45928","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2006,2013,2007,0
"45929","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2006,2013,2008,0
"45930","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2006,2013,2009,0
"45931","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2006,2013,2010,0
"45932","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2006,2013,2011,0
"45933","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2006,2013,2012,0
"45934","National Science Foundation (NSF) (USA)","Doctor Ben S Bernanke",2013,2013,2006,2013,2013,0
"45948","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1967,1971,2010,2013,2010,4
"45949","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1967,1971,2010,2013,2011,4
"45950","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1967,1971,2010,2013,2012,4
"45951","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1967,1971,2010,2013,2013,4
"45965","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1977,1978,2010,2013,2010,1
"45966","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1977,1978,2010,2013,2011,1
"45967","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1977,1978,2010,2013,2012,1
"45968","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1977,1978,2010,2013,2013,1
"45982","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1984,1988,2010,2013,2010,4
"45983","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1984,1988,2010,2013,2011,4
"45984","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1984,1988,2010,2013,2012,4
"45985","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1984,1988,2010,2013,2013,4
"45999","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1991,1992,2010,2013,2010,1
"46000","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1991,1992,2010,2013,2011,1
"46001","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1991,1992,2010,2013,2012,1
"46002","National Science Foundation (NSF) (USA)","Doctor Janet Louise Yellen",1991,1992,2010,2013,2013,1
"46146","NationsBank NA","Douglas (Doug) K Freeman",1998,1999,2004,2004,2004,1
"46157","Nature Conservancy (USA)","Walter A Dods Jr",2013,2013,1998,2000,1998,0
"46158","Nature Conservancy (USA)","Walter A Dods Jr",2013,2013,1998,2000,1999,0
"46159","Nature Conservancy (USA)","Walter A Dods Jr",2013,2013,1998,2000,2000,0
"46209","NBH Bank NA (Bank Midwest NA prior to 05/2012)","Mary Ellen Domeier",2007,2008,1999,2003,1999,0
"46210","NBH Bank NA (Bank Midwest NA prior to 05/2012)","Mary Ellen Domeier",2007,2008,1999,2003,2000,0
"46211","NBH Bank NA (Bank Midwest NA prior to 05/2012)","Mary Ellen Domeier",2007,2008,1999,2003,2001,0
"46212","NBH Bank NA (Bank Midwest NA prior to 05/2012)","Mary Ellen Domeier",2007,2008,1999,2003,2002,0
"46213","NBH Bank NA (Bank Midwest NA prior to 05/2012)","Mary Ellen Domeier",2007,2008,1999,2003,2003,0
"46282","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2002,2004,2004,2013,2004,2
"46283","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2002,2004,2004,2013,2005,2
"46284","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2002,2004,2004,2013,2006,2
"46285","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2002,2004,2004,2013,2007,2
"46286","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2002,2004,2004,2013,2008,2
"46287","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2002,2004,2004,2013,2009,2
"46288","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2002,2004,2004,2013,2010,2
"46289","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2002,2004,2004,2013,2011,2
"46290","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2002,2004,2004,2013,2012,2
"46291","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2002,2004,2004,2013,2013,2
"46299","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2004,2008,2004,2013,2004,0
"46300","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2004,2008,2004,2013,2005,1
"46301","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2004,2008,2004,2013,2006,2
"46302","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2004,2008,2004,2013,2007,3
"46303","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2004,2008,2004,2013,2008,4
"46304","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2004,2008,2004,2013,2009,4
"46305","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2004,2008,2004,2013,2010,4
"46306","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2004,2008,2004,2013,2011,4
"46307","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2004,2008,2004,2013,2012,4
"46308","Neighborhood Housing Services (NHS) of Chicago Inc","Thomas P FitzGibbon Jr",2004,2008,2004,2013,2013,4
"46322","Neighborhood Reinvestment Corp (dba NeighborWorks America)","Sarah Bloom Raskin",2012,2013,2010,2013,2010,0
"46323","Neighborhood Reinvestment Corp (dba NeighborWorks America)","Sarah Bloom Raskin",2012,2013,2010,2013,2011,0
"46324","Neighborhood Reinvestment Corp (dba NeighborWorks America)","Sarah Bloom Raskin",2012,2013,2010,2013,2012,0
"46325","Neighborhood Reinvestment Corp (dba NeighborWorks America)","Sarah Bloom Raskin",2012,2013,2010,2013,2013,1
"46333","NeighborWorks Capital Corp","Thomas P FitzGibbon Jr",2013,2013,2004,2013,2004,0
"46334","NeighborWorks Capital Corp","Thomas P FitzGibbon Jr",2013,2013,2004,2013,2005,0
"46335","NeighborWorks Capital Corp","Thomas P FitzGibbon Jr",2013,2013,2004,2013,2006,0
"46336","NeighborWorks Capital Corp","Thomas P FitzGibbon Jr",2013,2013,2004,2013,2007,0
"46337","NeighborWorks Capital Corp","Thomas P FitzGibbon Jr",2013,2013,2004,2013,2008,0
"46338","NeighborWorks Capital Corp","Thomas P FitzGibbon Jr",2013,2013,2004,2013,2009,0
"46339","NeighborWorks Capital Corp","Thomas P FitzGibbon Jr",2013,2013,2004,2013,2010,0
"46340","NeighborWorks Capital Corp","Thomas P FitzGibbon Jr",2013,2013,2004,2013,2011,0
"46341","NeighborWorks Capital Corp","Thomas P FitzGibbon Jr",2013,2013,2004,2013,2012,0
"46342","NeighborWorks Capital Corp","Thomas P FitzGibbon Jr",2013,2013,2004,2013,2013,0
"46415","NETBANK INC (De-listed 08/2007)","D R Grimes",1997,2002,2001,2001,2001,4
